,Census Tract,Total Population,California County,County,countytrim,ZIP,Longitude,Latitude,Ozone,PM2.5,Diesel PM,Drinking Water,Pesticides,Tox. Release,Traffic,Cleanup Sites,Groundwater Threats,Haz. Waste,Imp. Water Bodies,Solid Waste,Asthma,Low Birth Weight,Cardiovascular Disease,Education,Linguistic Isolation,Poverty,Unemployment,Housing Burden
112,6099001400,6430,Stanislaus ,Stanislaus County,Stanislaus,95350,-121.0204403,37.6627736,0.053,12.89,22,826.14,16.74,915.0099419,858.77,13.05,20.5,0.21,0,0,97.48,5.38,12.46,19,,61.4,27.9,37.6
113,6099002402,5559,Stanislaus ,Stanislaus County,Stanislaus,95358,-121.0092162,37.6010166,0.053,12.89,19.35,826.14,624.55,668.6804943,538.15,0,0,0.125,6,2.5,84.77,5.9,12.16,63,30.6,82.2,24.9,25.5
114,6071005600,7101,San Bernardino,San Bernardino County,San Bernardino,92410,-117.2922119,34.1173182,0.065,12.05,37.59,493.98,0,839.7930723,981.21,14,0,0.05,0,7,119.54,7.48,15.77,49.4,14.2,84.6,19.5,43.3
115,6019003001,3175,Fresno ,Fresno County,Fresno,93727,-119.7092464,36.7577958,0.065,15.4,25.39,889.83,0.63,2236.343215,558.67,12,14.5,0.16,0,2,75.44,6.61,10.71,31.5,11.7,57.2,12.6,34.2
116,6037402304,3848,Los Angeles,Los Angeles County,Los Angeles,91768,-117.7658059,34.0617068,0.057,12.47,25.468,718.46,0,8587.711816,810.09,37.25,30,0.25,1,2.6,77.44,4.69,9,50,19.7,74.3,22.8,32.4
117,6037122420,5050,Los Angeles,Los Angeles County,Los Angeles,91605,-118.3832842,34.20361,0.055,12.05,21.73,618.05,0,1156.096193,969.19,13.05,40,1.035,0,3.5,71.23,7.22,12.13,41.1,26.2,57.4,9.8,31.1
118,6037536103,5516,Los Angeles,Los Angeles County,Los Angeles,90280,-118.1850472,33.9427497,0.044,12.05,18.53,532.54,0.03,7030.105063,1081.69,87.7,32.25,2.89,10,17.05,46.23,5.48,11.83,47.1,25.6,42.3,12.3,28.9
119,6037199700,3411,Los Angeles,Los Angeles County,Los Angeles,90031,-118.2202429,34.0678503,0.046,12.89,62.433,664.07,0,5566.077134,2355.35,47.55,31.3,4.14,8,1.7,45.01,6.56,5.94,42.8,26,66.4,12.4,36.2
120,6019006802,4019,Fresno ,Fresno County,Fresno,93654,-119.4974354,36.5995048,0.065,16.24,9.262,736.95,5927.23,998.3184408,207.32,9.7,3,5,2,5.2,92.61,6.25,12.56,40.3,16.3,69.1,,16.4
121,6029002100,3852,Kern ,Kern County,Kern,93307,-118.9985321,35.3604075,0.065,19.18,25.57,593.77,0,45.75489149,719.8,13.4,12.5,0.9,0,1.5,89.83,7.65,11.77,64.2,25.7,71.6,22.2,31.8
122,6037219902,4113,Los Angeles,Los Angeles County,Los Angeles,90016,-118.368517,34.02931,0.046,12.05,24.45,664.07,0.24,1939.803289,2086.55,8.25,36.75,0.95,9,2.7,83.36,6.46,8.56,40.2,10.8,54.6,10.9,23
123,6037206300,7540,Los Angeles,Los Angeles County,Los Angeles,90013,-118.2432134,34.0411108,0.046,12.89,61.232,664.07,0,6440.180577,645.7,16.2,13.7,3.84,7,13.7,90.55,9.89,5.06,32.2,4.7,94.9,41.1,30.7
124,6037123206,2945,Los Angeles,Los Angeles County,Los Angeles,91606,-118.3748665,34.1937075,0.055,12.05,40.007,618.05,0,1257.986471,1078.75,17,27.3,0.295,0,4.5,61.15,6.25,11.23,44,31.9,64.6,10.4,30.2
125,6077000600,2279,San Joaquin,San Joaquin County,San Joaquin,95205,-121.2731105,37.9483459,0.046,13.61,21.68,278.76,0.11,637.8737156,642.67,25.6,16.5,0,13,5.5,90.94,7.01,12.43,57.5,34.3,80.6,14.9,31.7
126,6065030104,6922,Riverside ,Riverside County,Riverside,92501,-117.3664576,34.0057669,0.065,12.89,37.024,953.21,0,1098.770327,1725.72,20.55,6.25,0.65,1,2.5,102.96,5.59,11.82,17,6.8,44.9,19.1,23.7
127,6071004004,5076,San Bernardino,San Bernardino County,San Bernardino,92324,-117.3600222,34.0382751,0.065,12.89,21.997,882.09,0.01,1073.38959,1507.26,53.8,129,9.035,1,24.25,55.09,6.69,9,38.3,12.5,54.9,13.8,11.1
128,6037540901,4994,Los Angeles,Los Angeles County,Los Angeles,90061,-118.2717325,33.9194635,0.044,12.05,27.84,479.94,0,5497.891787,1815.31,13.05,32.1,0.175,0,8,81.72,8.61,10.17,37.6,16.9,58.5,15.4,29
129,6037532603,3319,Los Angeles,Los Angeles County,Los Angeles,90255,-118.2333907,33.9846156,0.046,12.05,23.49,550.28,0,6614.764952,806.73,63.85,12,10.145,0,13,59.17,5.56,11.01,54.1,27,77,15.6,36.7
130,6029002400,7478,Kern ,Kern County,Kern,93307,-118.9490692,35.3238825,0.065,19.6,8.677,1217.18,314.73,173.7907491,537.47,3.15,29.3,1.71,0,10.25,89.83,4.55,11.77,45.6,18.5,62.8,17.5,26.6
131,6065042505,3639,Riverside ,Riverside County,Riverside,92553,-117.2825158,33.9293086,0.065,12.89,27.03,752.95,0,891.1838744,1520.45,12,9,0.245,0,2,58.11,6.98,8.7,44.5,15.4,74.2,20.5,39.4
132,6071002204,6139,San Bernardino,San Bernardino County,San Bernardino,92335,-117.5103022,34.0737522,0.065,13.31,30.969,644.59,0,5527.415108,1095.52,26.25,3,9.03,0,17.8,74.22,4.6,13.01,36.1,17.1,56,18.7,18.7
133,6037239502,3372,Los Angeles,Los Angeles County,Los Angeles,90001,-118.2630441,33.9693296,0.046,12.05,26.33,664.07,0,5111.57156,979.6,14.7,8.3,0.56,0,2.75,68.91,6.83,10.35,53.5,18.6,67.1,18.9,41.5
134,6019003805,6852,Fresno ,Fresno County,Fresno,93722,-119.8542854,36.7785171,0.062,15.4,35.276,802.96,5.98,2656.837802,1131.46,0.5,2,0.55,0,0.5,88.39,6.12,10.71,31.1,15.9,77.3,18.1,22
135,6037553601,4750,Los Angeles,Los Angeles County,Los Angeles,90723,-118.1692228,33.9046634,0.044,12.05,26.611,302.13,0,8306.36672,1626.68,23.35,55.8,0.92,7,23.25,50.32,7.26,9.7,48.6,16.1,47.9,12,23.8
136,6037402804,4085,Los Angeles,Los Angeles County,Los Angeles,91766,-117.7322415,34.0483608,0.057,12.89,22.77,858.58,0,7345.338449,481.45,16.6,1.5,2.15,1,20.25,70.31,6.14,10.29,50.1,25.1,68.5,9.1,34.8
137,6019001800,4615,Fresno ,Fresno County,Fresno,93706,-119.8121471,36.65561,0.065,15.4,8.728,1039.15,2239.24,3024.583829,286.07,24.2,14.5,1.15,0,31,110.07,6.38,12.15,26.5,9,42.9,11.7,14.1
138,6071001813,4576,San Bernardino,San Bernardino County,San Bernardino,91761,-117.6422818,34.0482829,0.062,12.89,29.59,840.14,3.33,6159.352785,399.55,17,18.75,5.435,0,2.25,42.99,5.43,11.71,64,17,68.1,14.3,20.1
139,6037534301,4636,Los Angeles,Los Angeles County,Los Angeles,90201,-118.1852919,33.9599735,0.046,12.05,18.866,407.23,0.05,8092.279194,662.27,67.3,30.75,1.295,7,6.2,48.15,5.8,10.08,54.5,27.8,61.1,15.8,30.2
140,6037206200,3386,Los Angeles,Los Angeles County,Los Angeles,90012,-118.2415978,34.046994,0.046,12.89,62.68,664.07,0,6342.833218,614.69,36.55,31.85,3.645,7,11.6,67.73,8.86,4.18,26,32.4,72.2,15.4,20.2
141,6037432801,2568,Los Angeles,Los Angeles County,Los Angeles,91731,-118.0467069,34.0769216,0.05,11.21,20.62,636.89,0.31,5943.506255,1652.23,36,38.1,0.695,0,2,53.71,5.96,9.53,57.4,49,61.8,10.4,38.7
142,6037601600,4375,Los Angeles,Los Angeles County,Los Angeles,90304,-118.3638538,33.9348001,0.044,12.05,38.92,287.5,4.76,4095.509354,2827.76,10.4,39.3,0.1,0,2,68.69,6.04,11.11,48.3,31.7,51.3,12.8,39
143,6037229410,3343,Los Angeles,Los Angeles County,Los Angeles,90011,-118.2695618,33.9922359,0.046,12.89,26.33,664.07,0,4694.697378,832.79,63.25,25,0.25,0,6.75,63.39,5.06,9.61,63.9,23.2,86.6,15.7,43.5
144,6037601401,4683,Los Angeles,Los Angeles County,Los Angeles,90301,-118.3700611,33.9590575,0.046,12.05,38.92,204.02,0,2641.37585,2485.36,26.25,66.3,7.71,0,3.25,86.66,8.42,11.71,24.4,11.7,53.7,12.7,26.3
145,6037239602,3313,Los Angeles,Los Angeles County,Los Angeles,90003,-118.2749023,33.9694507,0.046,12.05,26.33,664.07,0,4750.177076,4700.41,9.9,6,0.51,0,0.7,95.56,5.12,13.17,56.6,25.1,83.1,15.9,44.2
146,6037127400,5818,Los Angeles,Los Angeles County,Los Angeles,91406,-118.4782103,34.2102531,0.057,10.79,31.67,618.05,0,756.1055373,2612,23.85,15.3,1.16,0,0,74.19,7.36,10.44,42,26.8,70.2,13.7,39
147,6037302302,4895,Los Angeles,Los Angeles County,Los Angeles,91204,-118.261783,34.1403264,0.051,12.05,24.86,904.35,0,2698.895003,854.2,24.9,12.9,2.935,5,9.05,72.69,4.71,10.53,26.2,38.8,48.5,11.3,34.6
148,6037228800,5575,Los Angeles,Los Angeles County,Los Angeles,90058,-118.2432565,33.9992469,0.046,12.89,29.475,633.53,0,5893.677164,502.69,30,4.6,5.76,7,9.05,64,5.89,8.99,59.9,19.1,74.7,9.9,42.7
149,6071005500,8618,San Bernardino,San Bernardino County,San Bernardino,92405,-117.2905586,34.124986,0.065,12.05,32.75,493.98,0,884.618473,938.53,12.1,14,0,0,2.25,111.82,6.55,12.96,50.1,20.3,82.1,29.5,42.9
150,6037533002,2822,Los Angeles,Los Angeles County,Los Angeles,90001,-118.2391487,33.9774904,0.046,12.05,23.49,575.06,0,6047.80114,944.9,40.1,39.25,1,0,2.95,79.03,6.28,12.37,53,39.4,57.9,9.2,22.5
151,6037543100,6759,Los Angeles,Los Angeles County,Los Angeles,90220,-118.2539533,33.881033,0.042,12.05,32.849,502.09,0.08,6899.513375,1102.68,22.5,11.35,12.79,6,13.5,90.19,6.11,10.33,29.5,11,35.5,11.7,26.6
152,6037575801,2446,Los Angeles,Los Angeles County,Los Angeles,90813,-118.2014531,33.7796381,0.042,11.21,169.243,220.01,2.34,13488.98267,633.62,0,54.8,0.41,21,1.5,112.42,6.05,11.02,53.4,11.5,84.3,14.1,34.4
153,6077001500,8384,San Joaquin,San Joaquin County,San Joaquin,95205,-121.2764321,37.9805494,0.046,13.53,17.312,287.82,28.5,451.2898651,486.11,8.75,28.1,4.21,18,1.25,86.39,7.44,11.84,37.1,8,63.3,18.7,23
154,6037532900,6681,Los Angeles,Los Angeles County,Los Angeles,90001,-118.2520343,33.9790503,0.046,12.05,24.587,700.53,0,5467.886227,1045.66,76,3.55,0.335,0,9.75,79.03,5.37,12.37,58.1,35.3,81.2,8.6,33.7
155,6029002302,3378,Kern ,Kern County,Kern,93307,-118.975107,35.3597374,0.065,19.6,25.646,593.77,0,31.9450918,619.55,14.75,7.5,4.51,0,3.25,89.83,5.86,11.77,65.6,25.9,72,22.3,34.3
156,6037291130,3582,Los Angeles,Los Angeles County,Los Angeles,90248,-118.2871419,33.9024424,0.044,12.05,27.84,695.76,0,6327.438375,2924.53,16.05,50.55,1.025,0,13.95,66.08,6.35,8.71,33.8,19.1,40.7,12.4,27.1
157,6037553701,4176,Los Angeles,Los Angeles County,Los Angeles,90723,-118.1780909,33.9049478,0.044,12.05,26.94,291.55,0,7295.728959,2498.36,15.15,39,0.45,7,10.75,61.93,5.22,11.54,56.1,16.3,61.6,10.7,25.1
158,6037535101,7306,Los Angeles,Los Angeles County,Los Angeles,90001,-118.2488118,33.9644276,0.046,12.05,24.519,704.09,0,5562.436586,954.09,14.9,8.3,0.085,0,5.25,73.75,6.72,11.5,61.3,20,64.8,19.2,33.5
159,6019002601,5821,Fresno ,Fresno County,Fresno,93702,-119.7634304,36.7468175,0.065,15.4,44.17,681.2,0,2829.660432,413.74,0,5,0.1,0,5,119.15,6.9,17.02,60,29.3,75.4,15.7,24.4
160,6071001309,4793,San Bernardino,San Bernardino County,San Bernardino,91764,-117.6247116,34.0745733,0.062,12.89,40.512,840.14,0.53,5334.795409,3875.97,0,0,0.02,5,0,79.43,6.18,12.34,46.4,14.8,51.1,21,25.2
161,6099001800,2196,Stanislaus ,Stanislaus County,Stanislaus,95354,-120.9935916,37.6392879,0.053,12.89,25.26,826.14,16.22,810.1911859,432.82,24.8,37.15,0.65,7,1.5,86.67,4.73,12.48,25.8,4,62.8,26.2,19.5
162,6037535200,5820,Los Angeles,Los Angeles County,Los Angeles,90002,-118.2508919,33.9512593,0.044,12.05,25.002,702.14,0,5478.913346,899.26,1.75,27.5,0.025,6,0.7,88.42,7.62,12.7,51.6,28.7,74.7,15.5,39.1
163,6037203300,2607,Los Angeles,Los Angeles County,Los Angeles,90033,-118.2077883,34.0588723,0.046,12.89,48.216,544.9,0,6340.513468,2962.46,10.65,57.55,0.86,13,1,96.21,4.88,10.36,46.4,37.6,56.6,4.3,23.2
164,6037404703,3178,Los Angeles,Los Angeles County,Los Angeles,91706,-117.9903099,34.0641759,0.051,11.63,26.445,808.62,5.34,9320.167583,3844.98,16.75,25.25,0.835,3,0,57.41,4.56,9.82,38.3,18.4,63.5,13.2,23.1
165,6037242200,6554,Los Angeles,Los Angeles County,Los Angeles,90002,-118.2391843,33.9486636,0.044,12.05,25.04,787.97,0,5736.077105,568.16,41.05,44.8,0.095,0,7.25,88.42,5.93,12.7,43,15.4,70,13.5,30
166,6037535603,3493,Los Angeles,Los Angeles County,Los Angeles,90280,-118.2236211,33.9564949,0.044,12.05,25.04,703.08,0,6191.008127,991.32,85.85,13,0.125,0,21.5,46.23,8.04,11.83,49.9,23.9,49.5,12.8,31.9
167,6019001700,5701,Fresno ,Fresno County,Fresno,93725,-119.729139,36.6164728,0.065,15.82,13.817,977.3,2273.75,2490.114245,571.47,8,5,0.12,0,16.5,79.97,5.95,10.73,30.4,12.8,48.9,13.7,18.7
168,6037570202,6415,Los Angeles,Los Angeles County,Los Angeles,90805,-118.1785185,33.8794113,0.042,12.05,29.03,219.19,61.01,6196.239534,2358.67,11.4,21.3,3.17,7,2.25,62.76,6.99,8.16,33.9,9.4,44.8,19.9,24.3
169,6037541604,6207,Los Angeles,Los Angeles County,Los Angeles,90221,-118.2118964,33.9078664,0.044,12.05,22.232,479.04,0,5974.851237,706.2,4.8,38.05,5.66,0,5.7,79.9,6.38,12.39,56.3,16.9,77.5,18.4,42
170,6037535300,6251,Los Angeles,Los Angeles County,Los Angeles,90001,-118.2361363,33.9615844,0.044,12.05,24.732,574.43,0,5916.30207,984.84,59.9,33.75,0.2,0,22,71.89,5.41,10.87,54.2,19.1,69.5,14,28.4
171,6037123304,4687,Los Angeles,Los Angeles County,Los Angeles,91605,-118.4060882,34.1965389,0.055,12.05,21.73,618.05,0,1092.164091,2333.92,13.45,35.3,0.325,4,2,56.33,5.68,9.97,22.6,27.1,58.4,18.8,30.2
172,6037536102,3164,Los Angeles,Los Angeles County,Los Angeles,90280,-118.1690175,33.9431242,0.044,12.05,17.726,669.11,0.02,8183.524768,2135.53,63.8,85.5,3.295,10,21.75,37.83,7.69,9.23,33.4,17.9,36.4,9.1,25.6
173,6037237202,4388,Los Angeles,Los Angeles County,Los Angeles,90047,-118.3100903,33.9863341,0.046,12.05,16.12,664.07,0,3648.440342,1039.82,11,8,0.785,0,20.2,137.25,7.76,10.85,47.5,14.9,47.1,11.5,38.8
174,6065030400,6414,Riverside ,Riverside County,Riverside,92507,-117.367719,33.9711717,0.065,12.47,25.892,960.39,0,1172.774542,1820.51,33.2,31.5,0.47,0,6,61.75,5.06,9.13,40,12.8,59.7,12.9,26.1
175,6037542502,4284,Los Angeles,Los Angeles County,Los Angeles,90220,-118.2253101,33.8940909,0.044,12.05,22.485,444.63,0,6050.658398,622.21,4.5,18.5,0.545,6,2.75,110.81,9.17,12.82,40.9,10.7,60.7,20,33.5
176,6037127104,3573,Los Angeles,Los Angeles County,Los Angeles,91405,-118.4357986,34.2051758,0.055,11.21,18.09,618.05,0,921.6040264,1502.57,2.2,7.5,5.56,4,1.25,98.74,7.67,13.75,25.9,19.2,54.3,21.8,31.5
177,6019002800,5205,Fresno ,Fresno County,Fresno,93703,-119.7453702,36.7577993,0.065,15.4,36.6,681.2,0,2441.611601,821.23,0,9,0.11,0,0,100.91,7.65,12.3,57.4,23.4,80.2,21.5,30.9
178,6037433901,5593,Los Angeles,Los Angeles County,Los Angeles,91732,-118.0200912,34.0587041,0.05,12.05,32.03,782.36,0,7215.084651,828.23,44,31.2,0.1,1,5.5,63.26,5.3,8.05,48.5,46.7,70.9,11.5,42.2
179,6071004003,6178,San Bernardino,San Bernardino County,San Bernardino,92316,-117.3863212,34.043922,0.065,13.31,16.728,885.18,1.32,1187.284401,492.28,8,42.6,2.735,0,15.35,48.17,6.54,8.99,46.2,22.5,52.3,15.1,21.2
180,6037302505,3749,Los Angeles,Los Angeles County,Los Angeles,91205,-118.253081,34.1273036,0.05,12.05,24.86,901.45,0,2504.472243,784.56,8,11.55,0.1,5,2.4,54.47,7.24,11.24,20.4,30,65.5,16.6,44.2
181,6077002000,3977,San Joaquin,San Joaquin County,San Joaquin,95205,-121.2449753,37.954985,0.046,13.61,16.746,546.8,23.61,574.7101756,1354.4,2.7,27.25,0.095,1,10.5,80.48,5.74,11.23,43.8,27.8,68.5,18.8,20.8
182,6037188100,4076,Los Angeles,Los Angeles County,Los Angeles,90039,-118.2703438,34.1366071,0.051,12.47,24.831,685.05,0,2361.444927,3118.84,63.2,58.5,3.72,6,25.3,60.91,5.22,9.09,24.9,17.6,40.8,7.8,31.9
183,6065040204,3716,Riverside ,Riverside County,Riverside,92509,-117.3999055,33.9997288,0.065,12.89,19.67,722.56,0,1647.474322,1586.76,4.5,16.2,0.6,1,3.4,55.89,5.37,12.3,45.1,11.7,67.3,14,30.4
184,6037240500,5655,Los Angeles,Los Angeles County,Los Angeles,90003,-118.275663,33.9469248,0.044,12.05,24.76,664.07,0,5106.577821,3760.06,1.4,8,0,6,1.2,95.56,7.66,13.17,53.2,16.3,76,14.3,41.9
185,6071004104,5257,San Bernardino,San Bernardino County,San Bernardino,92407,-117.3464052,34.1524361,0.068,12.47,21.938,730.5,0,1608.33263,1016.11,29.2,0,0.225,1,2,83.09,6.3,11.08,56,9.5,73.4,22.9,23.1
186,6037602509,4118,Los Angeles,Los Angeles County,Los Angeles,90250,-118.3338741,33.9178467,0.044,12.05,23.509,364.42,4.13,4943.748642,2309.13,47.85,106.85,1.37,7,2.5,73.29,5.39,9.96,33.9,15.7,45.9,6.1,31.2
187,6047001005,2406,Merced ,Merced County,Merced,95348,-120.5116548,37.3162975,0.057,12.89,22.831,652.66,73.16,43.9,808.6,7,29.25,0.735,2,0,94.1,7.62,14.19,27.3,7.6,67.7,25.2,14.3
188,6099003700,4796,Stanislaus ,Stanislaus County,Stanislaus,95380,-120.883606,37.4647928,0.057,12.89,11.44,892.85,2814.76,387.0781063,809.5,14,34.3,0,6,13,82.64,5.18,14.43,30.8,9.4,44.9,12.1,17.5
189,6077002402,2219,San Joaquin,San Joaquin County,San Joaquin,95206,-121.2839329,37.9162284,0.048,12.05,23.068,278.76,0,951.7306167,1123.75,16.5,23,0,14,24.5,128.15,4.61,14.74,47.9,15.8,71,21.7,31.2
190,6037239320,3444,Los Angeles,Los Angeles County,Los Angeles,90003,-118.2717384,33.9785676,0.046,12.05,26.33,664.07,0,4639.826624,1154.06,12.25,10.5,0.21,0,2.45,95.56,5.63,13.17,58,21.4,65.4,10,51.5
191,6037542601,3016,Los Angeles,Los Angeles County,Los Angeles,90222,-118.2265977,33.9058075,0.044,12.05,18.7,477.51,0,5934.910476,604.98,7,24.5,5.3,6,6,99.6,6.68,11.71,48.1,16.6,66.5,14.7,20
192,6037122121,2833,Los Angeles,Los Angeles County,Los Angeles,91352,-118.3705556,34.2142143,0.055,12.05,39.93,618.05,0,1150.103412,970.75,16,6,0.14,6,9.5,77.04,6.25,8.41,45.5,20.5,48.1,11.8,30.2
193,6037219800,3310,Los Angeles,Los Angeles County,Los Angeles,90016,-118.3547601,34.029939,0.046,12.05,24.45,664.07,0,2135.956694,2880.28,6.1,5,0,9,2,100.42,6.88,9.96,45.6,18,66.7,13.2,38.5
194,6037541603,2983,Los Angeles,Los Angeles County,Los Angeles,90222,-118.2207001,33.913976,0.044,12.05,18.7,641.57,0,6010.256126,752.18,54.8,50.3,13.73,0,18.5,67.98,5.24,9.16,56.5,11.7,74.9,21.9,37.8
195,6037402303,3996,Los Angeles,Los Angeles County,Los Angeles,91768,-117.7559076,34.0671263,0.057,12.89,27.67,718.46,0,7381.369339,1877.05,14.1,14,0.11,1,1,68.69,8.14,7.99,37.8,12.2,69,11.3,26.8
196,6065042209,4579,Riverside ,Riverside County,Riverside,92507,-117.3422164,33.9951231,0.065,12.89,39.41,960.39,2.59,862.6141071,1563.53,33.2,5.6,0.97,0,1,52.47,7.45,7.72,19.8,5.7,63.2,15.5,30.2
197,6037433801,6197,Los Angeles,Los Angeles County,Los Angeles,91733,-118.0364142,34.0494754,0.048,12.05,22.477,782.36,0.01,8544.413852,706.85,29.2,83.3,0.17,1,10,52.93,6.56,8.53,59.2,32.9,73.3,9.6,22.5
198,6037601502,3963,Los Angeles,Los Angeles County,Los Angeles,90304,-118.3635823,33.9400821,0.044,12.05,38.92,287.37,5.51,3822.370401,3005.12,20.4,29.25,0.05,0,0.2,68.69,8.66,11.11,50.1,14.9,70.5,10,37.1
199,6037121020,3741,Los Angeles,Los Angeles County,Los Angeles,91605,-118.4020625,34.2121219,0.055,12.05,21.73,618.05,0.03,1031.72339,2025.76,13.2,29.5,0.29,0,2,78.9,7.55,13.7,35.3,14.4,38.5,8.8,25.9
200,6037572301,3833,Los Angeles,Los Angeles County,Los Angeles,90810,-118.2215755,33.8219958,0.042,11.21,26.667,218.07,10.3,9073.592886,2119,14.6,13.95,3.68,23,6.5,72.09,5.24,9.55,30.3,12.2,46.6,12.9,25.5
201,6037204700,4972,Los Angeles,Los Angeles County,Los Angeles,90023,-118.2124515,34.0309821,0.046,12.89,43.442,579.72,0,13177.75685,2876.64,5.55,1.05,4.13,7,4.5,58.02,6.42,8.57,55.3,26,58.4,7.2,33
202,6037535606,1860,Los Angeles,Los Angeles County,Los Angeles,90280,-118.2252846,33.9476557,0.044,12.05,25.04,495.26,0,6054.879015,1060.77,51.2,15,0.31,0,11,46.23,6.9,11.83,54,32,76.9,9.4,38.6
203,6037239330,2879,Los Angeles,Los Angeles County,Los Angeles,90001,-118.2631029,33.9783876,0.046,12.05,26.33,664.07,0,4989.856724,1269.31,82.05,20.75,0.835,0,12.45,45.07,6.86,6.57,54.7,28.1,72.7,13.2,41
204,6019002400,4959,Fresno ,Fresno County,Fresno,93703,-119.7810169,36.758343,0.065,15.4,54.06,681.2,0,2779.26855,1124.63,0,3,0.06,0,1.25,116.9,7.33,9.6,45.5,16.7,80.2,19.3,37.3
205,6099000304,5003,Stanislaus ,Stanislaus County,Stanislaus,95367,-120.9283662,37.7231477,0.053,12.89,15.31,806.42,10.54,2725.721866,306.4,30,58.3,5.375,6,5.7,48.64,4.8,10.04,38.1,17.5,59.6,16.3,21.1
206,6037122000,5446,Los Angeles,Los Angeles County,Los Angeles,91605,-118.4183782,34.2147689,0.055,11.63,21.303,618.05,0,974.704336,2435.26,18,21,2.395,4,7.5,70.59,5.15,11.71,24.1,14.4,39.1,14.6,24.6
207,6037534101,2295,Los Angeles,Los Angeles County,Los Angeles,90201,-118.16579,33.9718406,0.046,12.05,24.061,472.72,62.12,9976.353262,2121.54,32.3,14.5,0.11,7,2.9,48.15,4.63,10.08,52.6,23.7,71.1,7,39.4
208,6077003802,6519,San Joaquin,San Joaquin County,San Joaquin,95206,-121.2968776,37.9058022,0.048,11.63,11.653,943.63,170.57,903.5315492,1388.33,9.25,6,0.05,14,5,94.06,7.5,11.01,25.6,11.5,39.5,15.1,13.1
209,6037602801,3819,Los Angeles,Los Angeles County,Los Angeles,90044,-118.3001717,33.927402,0.044,12.05,24.689,288.19,0,4938.233744,2860.99,27.4,5.5,0.13,0,8.1,114.99,7.05,11.94,36,14.5,67.2,14.6,30.7
210,6099002501,7036,Stanislaus ,Stanislaus County,Stanislaus,95358,-120.9844811,37.5947739,0.053,12.89,17.3,1160.36,28.97,972.7615771,768.49,0.2,15,2.9,6,9.5,52.08,5,10.33,41.1,18.1,48,17.1,22.5
211,6077003900,1749,San Joaquin,San Joaquin County,San Joaquin,95206,-121.4581872,37.9269308,0.046,11.21,4.905,965.47,1550.07,457.9846799,183.14,15.7,242.3,2.61,21,4,79.43,6.25,9.75,27.9,26.7,56.2,7.7,
212,6019001410,9109,Fresno ,Fresno County,Fresno,93725,-119.7181677,36.711099,0.065,15.4,24.691,860.66,1086.99,5796.375231,315.72,0.7,24,0.37,0,3.55,73.98,5.91,10.49,35.8,11.9,50.5,12.7,15.7
213,6067000700,2806,Sacramento ,Sacramento County,Sacramento,95814,-121.5016595,38.5818714,0.046,9.53630303,23.725,80.01,0,780.6227451,1066.23,115.6,65.85,0.675,16,0,110.76,,13.3,38.8,36.5,82.1,38.3,19.8
214,6071002110,7020,San Bernardino,San Bernardino County,San Bernardino,91730,-117.5668167,34.0907982,0.065,12.89,45.299,508.45,0,21406.61249,920.88,21.7,0,1.38,5,5,50.04,6.59,12.18,10.7,16.1,40.3,12.9,25.3
215,6037532303,4464,Los Angeles,Los Angeles County,Los Angeles,90040,-118.1463431,34.0003294,0.046,12.05,31.097,434.02,0.11,13896.8945,1636.33,50.6,62.8,7.455,7,11.05,56.07,4.48,10.09,38,13.1,33.2,18.2,19.9
216,6037123010,4580,Los Angeles,Los Angeles County,Los Angeles,91352,-118.3745717,34.2027436,0.055,12.05,39.086,618.05,0,1197.572948,1010.75,12.5,27,0.875,0,4.7,73.24,6.56,8.12,46.2,31.3,63,10.4,23.2
217,6037296210,3019,Los Angeles,Los Angeles County,Los Angeles,90731,-118.2839528,33.7476138,0.042,11.21,50.719,198.88,0,6724.976346,743.12,11,32.55,1.435,8,1.2,84.98,7.41,9.68,43.3,15.4,64.3,18.4,34.1
218,6037124103,2030,Los Angeles,Los Angeles County,Los Angeles,91606,-118.3834122,34.1884919,0.055,12.05,22.129,618.05,0,1249.719759,1224.33,13.1,5.3,0.1,0,2.2,70.64,7.11,13.05,45.3,21.8,64.2,18.1,31.9
219,6071005400,6590,San Bernardino,San Bernardino County,San Bernardino,92405,-117.2908999,34.1322998,0.068,12.05,32.75,493.98,0,930.3799215,876.58,15.6,28,0,0,0.5,118.49,7.06,13.71,36.9,13.5,71.2,18.4,30.6
220,6037104703,2397,Los Angeles,Los Angeles County,Los Angeles,91331,-118.4005905,34.2552325,0.055,11.63,23.143,618.05,0,900.777144,733.44,27.25,52,2.085,4,16.2,73.67,5.3,7.69,53.8,25.7,75.1,12.7,22.5
221,6037239310,3996,Los Angeles,Los Angeles County,Los Angeles,90003,-118.2773062,33.9785291,0.046,12.05,26.33,664.07,0,4528.608952,4289.98,3.05,4.5,0.125,0,1.2,95.56,6.5,13.17,53.4,33.2,75,10.5,37
222,6037575802,5167,Los Angeles,Los Angeles County,Los Angeles,90813,-118.197207,33.778962,0.042,11.21,160.262,220.01,2.75,12200.14975,584.65,0,38.8,0.16,20,0.3,122.08,7.66,11.92,41.1,14.8,76.4,12.1,32.9
223,6037541002,3209,Los Angeles,Los Angeles County,Los Angeles,90746,-118.2728118,33.8751813,0.042,12.05,27.16,479.84,24.05,8163.047022,816.41,68.05,121.5,14.185,18,28.8,70.62,6.28,7.67,11.3,5.6,35.9,16.9,21
